ImageName,CellType,BoxX,BoxY,BoxW,BoxH,Area,Perimeter,Circularity,AspectRatio,MeanBlue,MeanGreen,MeanRed,MeanValue,MinValue,MaxValue,MeanSaturation,MinSat,MaxSat,TextureValue,TextureSat,TextureLaplacian,Hu1,Hu2,Hu3,Hu4,Hu5,Hu6,Hu7,GroundTruth_Label,Target
BloodImage_00291.jpeg,GlobuloBianco,192,209,238,230,34998.5,887.276,0.558652,1.03478,214.855,143.502,171.262,214.9,182,246,83.3687,2,144,9.79658,36.499,3.80864,0.77741,2.85266,3.94738,5.76519,-12.2141,8.27031,10.6216,GlobuloBianco,0
BloodImage_00291.jpeg,GlobuloRosso,364,112,72,68,3172.0,323.48,0.380932,1.05882,175.644,155.072,178.627,181.754,171,205,37.8192,14,71,6.42033,10.8386,3.18348,0.646235,2.10693,3.12536,3.44582,-6.77883,-4.52592,7.08505,GlobuloRosso,1
BloodImage_00291.jpeg,GlobuloRosso,76,125,73,65,3044.5,283.723,0.475266,1.12308,172.766,158.478,177.664,179.624,166,198,31.0218,7,79,5.48384,11.1995,3.4105,0.69491,2.27126,2.98703,3.78253,7.41002,4.95488,-7.2533,GlobuloRosso,1
BloodImage_00291.jpeg,GlobuloRosso,347,184,61,73,2487.0,265.48,0.443426,0.835616,175.15,158.607,180.046,181.069,171,200,31.7067,3,51,4.40012,7.8302,3.05201,0.656996,2.79023,2.24992,3.11929,6.03518,4.65034,5.89567,GlobuloRosso,1
BloodImage_00291.jpeg,GlobuloRosso,460,318,66,70,3648.0,235.196,0.828715,0.942857,178.864,168.463,187.496,188.925,175,214,30.2807,13,59,6.88082,8.61235,3.14782,0.779786,2.91395,3.71553,5.30684,9.82215,6.77904,-10.681,GlobuloRosso,1
BloodImage_00291.jpeg,GlobuloRosso,69,384,80,80,5593.5,322.811,0.674522,1.0,166.65,155.117,179.133,179.572,155,209,35.2292,12,63,5.87464,6.84089,3.53717,0.770306,4.2799,5.76441,5.0888,-10.5779,-7.53084,10.8164,GlobuloRosso,1
BloodImage_00292.jpeg,GlobuloBianco,384,0,116,101,6096.5,461.605,0.359542,1.14851,209.141,93.0792,137.6,209.141,182,231,141.002,81,179,7.24108,20.363,3.82821,0.654713,1.88802,2.54647,3.10262,5.93105,4.16825,-6.80235,GlobuloBianco,0
BloodImage_00292.jpeg,GlobuloRosso,257,151,80,49,1949.0,264.794,0.349306,1.63265,180.051,164.008,183.868,185.174,175,201,29.1961,14,58,3.8725,7.3724,3.09142,0.437018,1.27766,1.78032,2.43309,-5.44243,-3.37882,4.54322,GlobuloRosso,1
BloodImage_00292.jpeg,GlobuloRosso,511,143,68,68,3006.5,349.238,0.309763,1.0,169.564,152.746,176.761,177.34,167,199,36.4057,13,62,5.75812,9.43084,3.11573,0.643553,2.03568,4.1536,3.57571,-7.64747,-4.59979,7.54602,GlobuloRosso,1
BloodImage_00292.jpeg,GlobuloRosso,152,148,68,69,4122.5,249.497,0.83222,0.985507,174.663,163.705,182.278,182.782,165,205,28.7814,8,55,7.21199,7.83965,3.47333,0.784873,3.86869,3.86625,5.67745,-10.5427,-7.80294,-10.6776,GlobuloRosso,1
BloodImage_00292.jpeg,GlobuloRosso,36,203,80,80,6037.0,299.598,0.845188,1.0,162.213,153.911,175.479,175.625,162,199,33.4848,11,68,6.10368,6.11996,2.87714,0.783969,3.83102,5.15127,6.96789,13.5668,-9.06506,-13.0464,GlobuloRosso,1
BloodImage_00292.jpeg,GlobuloRosso,206,320,58,56,927.5,209.924,0.264484,1.03571,186.011,165.657,190.248,191.191,184,201,34.049,24,49,2.95584,4.79456,2.83248,0.287657,0.808661,1.30047,2.07037,-4.17394,-2.71211,-3.79,GlobuloRosso,1
BloodImage_00292.jpeg,GlobuloRosso,442,301,80,80,5911.0,296.083,0.847312,1.0,170.792,165.689,186.655,186.928,177,207,30.849,16,62,3.07988,4.28646,2.53396,0.786913,4.7565,4.31928,6.04707,-11.6028,8.47887,-11.2733,GlobuloRosso,1
BloodImage_00292.jpeg,GlobuloRosso,134,371,67,50,1435.5,261.238,0.264327,1.34,181.333,162.417,186.32,187.316,177,197,33.9523,18,57,3.92534,6.0795,2.90686,0.44377,1.75807,1.59994,1.96635,4.04637,3.79015,-3.81337,GlobuloRosso,1
BloodImage_00292.jpeg,GlobuloRosso,544,368,71,71,3284.5,367.522,0.305571,1.0,177.676,156.02,181.236,183.731,173,207,38.6107,14,69,5.41111,10.013,2.96597,0.61766,3.15246,3.29029,3.14938,-7.28241,-4.7309,-6.37248,GlobuloRosso,1
BloodImage_00292.jpeg,GlobuloRosso,116,395,68,62,1816.0,269.137,0.315049,1.09677,182.714,161.265,185.019,186.74,161,206,34.7401,7,58,5.6159,7.99044,3.78382,0.499516,1.42632,2.12598,2.73125,6.2428,-4.08192,5.16136,GlobuloRosso,1
BloodImage_00294.jpeg,GlobuloBianco,395,176,127,178,13874.5,687.453,0.368928,0.713483,211.855,111.403,147.411,211.876,174,249,119.828,14,172,11.1514,36.9348,4.24865,0.723832,2.45541,2.92038,4.20136,7.76435,5.45689,-8.76933,GlobuloBianco,0
BloodImage_00294.jpeg,GlobuloRosso,120,23,72,73,4511.5,263.154,0.818672,0.986301,160.195,144.382,168.559,169.434,155,200,38.5397,7,61,7.10346,7.46825,2.80502,0.783618,3.57162,3.75377,6.05308,10.9961,-7.84674,11.3455,GlobuloRosso,1
BloodImage_00294.jpeg,GlobuloRosso,202,110,55,63,1937.0,264.167,0.348806,0.873016,178.205,157.811,178.876,181.875,167,207,33.7889,14,62,5.61162,8.62334,3.6886,0.565389,1.70384,2.71616,3.22463,-6.21282,-4.18405,-6.74711,GlobuloRosso,1
BloodImage_00294.jpeg,GlobuloRosso,80,119,75,75,4666.0,260.853,0.861715,1.0,161.673,150.731,172.226,172.433,160,191,33.2554,8,56,4.19634,6.67264,2.92401,0.789294,3.33056,5.3806,6.20752,12.0564,7.8728,-12.3273,GlobuloRosso,1
BloodImage_00294.jpeg,GlobuloRosso,467,127,71,59,2135.0,269.48,0.369449,1.20339,179.16,154.878,176.707,180.763,166,194,36.6022,9,71,5.69179,11.8824,3.69703,0.573431,2.22551,2.10608,2.68913,-5.33025,-4.06372,-5.17234,GlobuloRosso,1
BloodImage_00294.jpeg,GlobuloRosso,224,187,65,80,3898.5,259.64,0.726717,0.8125,159.375,147.676,174.754,175.054,160,203,40.5102,15,60,4.33254,5.65075,2.8187,0.737103,2.39256,2.91454,4.27398,7.86847,5.51104,-9.35272,GlobuloRosso,1
BloodImage_00294.jpeg,GlobuloRosso,204,236,75,80,3610.5,300.468,0.502552,0.9375,160.857,152.487,176.372,176.596,160,195,35.9083,16,55,5.80524,6.77105,2.82509,0.658762,2.01708,2.511,3.04171,5.81822,4.05204,7.39075,GlobuloRosso,1
BloodImage_00295.jpeg,GlobuloBianco,148,182,167,148,11929.5,769.394,0.253241,1.12838,209.541,100.558,141.745,209.541,163,240,132.049,19,172,10.3738,23.8401,4.59578,0.63977,2.48424,2.34218,4.40009,7.80691,5.72943,8.1809,GlobuloBianco,0
BloodImage_00295.jpeg,Piastrina,131,365,26,26,465.0,83.598,0.836125,1.0,210.819,152.07,170.709,210.819,181,231,70.4761,25,115,11.1363,25.8111,4.6822,0.7796,2.77637,4.94008,6.40747,-12.1312,-7.80487,12.4247,Piastrina,2
BloodImage_00295.jpeg,GlobuloRosso,260,21,80,68,4406.0,267.397,0.774357,1.17647,165.049,155.148,176.527,176.99,168,193,32.2862,14,55,4.53243,5.0181,2.72376,0.758047,2.62654,3.14953,4.79303,8.83698,6.10676,-9.03733,GlobuloRosso,1
BloodImage_00295.jpeg,GlobuloRosso,125,43,80,80,6014.0,306.627,0.803806,1.0,158.231,152.669,172.332,172.627,159,207,33.6732,8,55,9.40453,6.60156,2.91745,0.782305,3.70878,5.01619,7.5921,14.3542,-9.57524,-13.9243,GlobuloRosso,1
BloodImage_00295.jpeg,GlobuloRosso,24,193,77,77,5084.5,276.468,0.835927,1.0,153.336,144.999,170.773,171.836,162,210,42.2817,11,79,6.73258,8.31716,2.73701,0.786476,4.12084,3.79295,5.72559,-10.6655,-8.09765,-10.6089,GlobuloRosso,1
BloodImage_00295.jpeg,GlobuloRosso,336,289,80,80,5330.0,284.368,0.82828,1.0,166.077,160.591,185.589,185.604,174,198,35.5498,19,51,3.43375,4.6627,2.69584,0.784099,5.05757,3.42961,5.51454,-10.0011,-8.3816,10.5822,GlobuloRosso,1
BloodImage_00295.jpeg,GlobuloRosso,131,367,22,25,372.5,75.3553,0.824343,0.88,208.342,145.16,165.49,208.342,181,231,76.1232,15,115,12.7935,25.6982,4.55974,0.779011,2.80702,3.89501,5.66304,-10.5651,-7.41471,10.6241,Piastrina,2
BloodImage_00295.jpeg,GlobuloRosso,164,416,58,64,2325.5,256.752,0.4433,0.90625,167.085,166.743,189.451,189.451,182,198,33.2855,19,49,2.99749,4.80407,2.75955,0.67496,2.03958,2.75111,3.58307,7.49064,5.8343,-6.75746,GlobuloRosso,1
BloodImage_00297.jpeg,GlobuloBianco,215,276,127,186,14379.5,568.056,0.559979,0.682796,218.172,124.164,161.747,218.199,186,252,108.963,6,153,10.2201,29.3976,4.92776,0.725396,2.10284,4.26239,5.89316,10.9879,7.01662,-11.5327,GlobuloBianco,0
BloodImage_00297.jpeg,GlobuloBianco,202,241,60,56,2226.5,191.238,0.765043,1.07143,206.656,148.77,163.15,206.656,177,234,70.1278,9,127,12.3627,34.143,4.45581,0.785841,3.24147,3.9051,5.7744,-12.2368,7.65849,10.6143,Piastrina,2
BloodImage_00297.jpeg,Piastrina,326,0,30,25,541.5,89.0122,0.858834,1.2,199.299,134.293,152.478,199.299,169,227,81.7401,19,145,13.0289,35.0875,5.28017,0.783788,2.9735,3.80893,6.09486,-11.3338,-7.95888,11.1141,Piastrina,2
BloodImage_00297.jpeg,GlobuloRosso,325,0,30,28,634.5,96.1838,0.861862,1.07143,195.575,139.289,154.462,195.639,169,227,71.6976,0,145,14.1308,40.6303,5.25272,0.793742,4.52508,4.03019,7.85902,-14.2474,11.4163,-13.8338,Piastrina,2
BloodImage_00297.jpeg,GlobuloRosso,171,62,80,80,4098.5,380.409,0.355904,1.0,168.329,156.528,176.878,177.342,165,192,31.1743,13,52,4.56349,5.58873,3.234,0.628813,2.68249,2.5226,3.05264,-6.0489,4.97655,-5.94497,GlobuloRosso,1
BloodImage_00297.jpeg,GlobuloRosso,342,174,80,80,5870.5,294.326,0.851585,1.0,161.658,151.78,176.876,177.651,165,209,37.8308,14,68,5.30746,6.00442,3.0444,0.785595,3.44525,5.05477,6.66715,-13.3082,8.42883,-12.5342,GlobuloRosso,1
BloodImage_00297.jpeg,GlobuloRosso,483,196,80,73,4843.0,277.397,0.790899,1.09589,160.195,153.118,175.613,175.73,165,200,34.0418,13,59,4.52761,4.77826,2.91678,0.768705,2.88687,3.3083,5.17343,9.74095,6.62755,-9.46884,GlobuloRosso,1
BloodImage_00297.jpeg,GlobuloRosso,67,231,80,80,5082.0,427.338,0.349705,1.0,170.2,166.028,181.735,181.798,169,196,24.3475,3,44,5.00639,6.00281,2.92811,0.733077,3.54377,3.67591,4.27881,8.29594,6.10566,-8.64439,GlobuloRosso,1
BloodImage_00297.jpeg,GlobuloRosso,115,259,77,80,5491.0,330.569,0.631449,0.9625,171.369,162.517,182.743,183.367,169,212,31.4758,7,68,7.72293,8.85857,3.28414,0.76069,3.22256,4.6524,6.50868,12.4072,-8.96042,12.1463,GlobuloRosso,1
BloodImage_00299.jpeg,GlobuloBianco,189,274,207,126,16880.0,599.671,0.58987,1.64286,218.618,128.032,160.887,218.618,177,242,104.816,11,146,9.27048,26.062,3.87381,0.661378,1.72623,3.59782,4.23572,8.3627,5.39437,-8.25623,GlobuloBianco,0
BloodImage_00299.jpeg,GlobuloRosso,429,38,70,68,4027.5,250.326,0.80767,1.02941,168.093,155.153,174.513,176.284,164,215,32.657,5,62,8.39497,8.20945,3.00427,0.777515,3.18885,3.52374,5.78417,-10.5153,7.62222,10.7002,GlobuloRosso,1
BloodImage_00299.jpeg,GlobuloRosso,121,42,80,80,6023.5,306.184,0.807411,1.0,156.498,151.461,169.765,169.921,159,209,29.9679,4,59,5.2663,6.93675,2.50301,0.782575,3.87626,4.52285,6.49153,12.0018,-8.43047,-12.9233,GlobuloRosso,1
BloodImage_00299.jpeg,GlobuloRosso,47,124,80,80,4948.0,348.51,0.511929,1.0,165.762,153.635,169.358,171.763,159,198,27.9871,0,79,6.59554,9.87106,3.17781,0.726018,2.95655,2.99544,4.23893,-7.99338,5.89614,-8.02074,GlobuloRosso,1
BloodImage_00299.jpeg,GlobuloRosso,413,212,80,80,6056.5,302.527,0.831579,1.0,156.129,152.138,171.519,171.681,163,186,31.8678,10,62,3.0208,5.51225,2.35632,0.782854,4.24449,4.41152,6.0142,12.1742,-8.30949,11.2298,GlobuloRosso,1
BloodImage_00299.jpeg,GlobuloRosso,0,306,80,80,5665.0,291.054,0.840356,1.0,171.136,165.966,178.088,179.4,160,207,23.9416,0,53,9.45082,7.47697,3.11135,0.787499,3.53969,4.15451,5.91111,12.4972,7.74334,-10.9441,GlobuloRosso,1
BloodImage_00299.jpeg,GlobuloRosso,0,381,80,80,3843.5,458.836,0.229415,1.0,169.0,162.358,174.335,175.22,159,188,20.0708,0,41,4.825,7.07059,3.13806,0.615857,2.23187,3.18538,3.74142,-7.2694,-5.92179,7.49965,GlobuloRosso,1
BloodImage_00300.jpeg,GlobuloBianco,199,134,146,166,14311.0,717.637,0.349197,0.879518,210.093,112.698,145.978,210.111,164,239,117.058,15,167,10.5876,34.4836,4.00827,0.730679,3.03316,2.70023,4.42114,8.03027,6.0967,-8.33137,GlobuloBianco,0
BloodImage_00300.jpeg,GlobuloRosso,498,17,80,80,5900.5,296.669,0.84247,1.0,157.273,151.999,170.548,171.348,131,212,33.1605,5,61,12.9059,6.91611,3.01979,0.784114,3.48575,4.34205,6.57453,-12.419,-8.75166,-12.073,GlobuloRosso,1
BloodImage_00300.jpeg,GlobuloRosso,418,23,70,80,4461.0,280.912,0.710399,0.875,157.414,147.534,170.985,171.852,162,206,37.3456,8,67,5.98959,7.68554,2.67093,0.774623,3.26888,3.62791,5.24857,-10.391,6.94273,9.69547,GlobuloRosso,1
BloodImage_00300.jpeg,GlobuloRosso,0,71,80,80,5990.5,301.497,0.828143,1.0,154.58,146.215,165.145,166.316,153,195,33.0183,3,59,6.13049,7.43414,2.80827,0.786582,5.032,4.65156,6.23239,-11.7226,9.09245,-12.0249,GlobuloRosso,1
BloodImage_00300.jpeg,GlobuloRosso,401,166,77,71,3619.5,356.208,0.358468,1.08451,172.835,156.398,174.003,176.345,164,199,29.3962,6,58,5.28867,8.8673,3.1215,0.636485,2.37461,2.93132,3.43445,-6.66676,-4.70772,-6.96298,GlobuloRosso,1
BloodImage_00300.jpeg,GlobuloRosso,269,351,77,68,4321.5,268.125,0.755388,1.13235,167.073,165.544,184.82,185.099,177,198,30.202,16,46,2.7393,4.40792,2.60571,0.781728,3.34592,3.70862,5.88757,-10.6861,-8.16161,12.0243,GlobuloRosso,1
BloodImage_00300.jpeg,GlobuloRosso,45,422,80,58,4430.5,268.042,0.774922,1.37931,166.979,157.898,175.969,176.664,157,211,28.4031,0,58,5.80771,5.66304,3.85267,0.758859,2.52308,5.17958,6.97666,-13.0652,8.2424,13.7193,GlobuloRosso,1
BloodImage_00301.jpeg,GlobuloBianco,338,29,171,179,17461.0,958.431,0.238868,0.955307,202.338,112.124,141.728,202.347,164,243,112.209,9,182,11.0441,51.4958,4.96633,0.74112,3.51834,3.29907,5.5966,10.1762,8.0329,10.2155,GlobuloBianco,0
BloodImage_00301.jpeg,Piastrina,603,281,28,26,472.5,84.669,0.828252,1.07692,199.857,136.64,153.857,199.857,166,252,78.3143,21,161,17.0892,35.809,6.07665,0.770795,2.54046,4.67996,6.08036,-12.3373,8.57934,11.4644,Piastrina,2
BloodImage_00301.jpeg,GlobuloRosso,526,140,66,65,3563.5,235.154,0.809805,1.01538,171.882,166.071,179.486,179.808,164,209,22.7365,0,40,8.38553,6.38527,3.25449,0.77501,3.05549,3.43239,7.25611,-13.0647,-9.25001,12.6276,GlobuloRosso,1
BloodImage_00301.jpeg,GlobuloRosso,77,192,80,80,5911.5,321.355,0.719344,1.0,161.231,154.509,172.72,172.994,157,209,29.972,7,53,8.01544,6.30743,2.9962,0.779013,4.62825,4.76356,6.23267,11.7728,8.59537,-12.1082,GlobuloRosso,1
BloodImage_00301.jpeg,GlobuloRosso,129,200,80,80,4559.0,378.309,0.400301,1.0,168.646,158.215,176.38,177.05,161,195,28.7296,9,56,5.65485,6.98633,3.19415,0.715678,2.94887,3.32753,5.01527,9.46406,6.56288,-9.25763,GlobuloRosso,1
BloodImage_00301.jpeg,GlobuloRosso,599,211,41,80,3012.0,252.284,0.594682,0.5125,163.901,154.13,174.66,176.508,161,221,33.3295,6,107,6.74388,9.8662,3.11296,0.689969,1.84592,3.9375,4.95994,10.6871,-6.66197,9.40926,Piastrina,2
BloodImage_00301.jpeg,GlobuloRosso,363,246,80,57,2913.5,282.208,0.459712,1.40351,170.53,160.841,178.813,179.882,172,205,27.2775,12,53,4.10652,6.72636,3.02281,0.637834,1.9629,2.60727,3.53006,-6.60523,-4.51306,-7.36394,GlobuloRosso,1
BloodImage_00301.jpeg,GlobuloRosso,177,229,77,77,5032.5,270.61,0.863586,1.0,168.86,157.292,176.497,177.523,164,214,30.8183,0,52,9.07774,8.37768,3.3944,0.789421,3.4357,4.46438,5.79701,10.9952,7.5157,-11.2142,GlobuloRosso,1
BloodImage_00301.jpeg,GlobuloRosso,359,274,56,60,2251.5,237.439,0.501856,0.933333,167.404,161.296,180.027,180.027,172,190,27.2476,12,39,3.31217,5.36886,3.05199,0.712883,2.46576,3.64689,3.91951,-7.94615,-5.15944,-7.78836,GlobuloRosso,1
BloodImage_00301.jpeg,GlobuloRosso,10,331,80,80,6040.0,303.113,0.826111,1.0,164.632,161.52,176.125,176.33,161,194,24.1782,7,46,5.24668,5.7089,2.77162,0.781628,3.84792,4.26228,6.05611,11.2188,-7.98125,12.1135,GlobuloRosso,1
BloodImage_00302.jpeg,GlobuloBianco,0,292,74,153,7495.0,493.304,0.387037,0.48366,193.653,107.918,133.399,193.657,155,225,111.906,16,169,11.5114,43.215,4.57117,0.677233,1.83403,3.0942,4.25752,-8.32112,-5.29483,7.97324,GlobuloBianco,0
BloodImage_00302.jpeg,GlobuloRosso,137,167,80,80,6065.0,304.284,0.823155,1.0,155.196,147.636,169.426,170.9,133,255,38.4265,1,118,15.1261,11.4012,4.70516,0.783024,4.41086,4.45252,6.03037,-12.0848,-8.48717,-11.277,GlobuloRosso,1
BloodImage_00302.jpeg,GlobuloRosso,461,197,80,80,6044.5,312.87,0.775965,1.0,171.561,161.365,178.131,179.155,165,217,26.8825,0,56,8.39202,8.8622,2.99761,0.778885,4.01411,4.55225,5.94575,11.4956,-7.97336,11.2573,GlobuloRosso,1
BloodImage_00302.jpeg,GlobuloRosso,313,256,80,72,3845.5,283.238,0.602367,1.11111,174.628,165.638,184.83,185.179,177,199,27.7395,9,44,3.14289,4.26127,2.75859,0.719309,2.22908,3.02054,5.72769,10.1332,6.84756,10.537,GlobuloRosso,1
BloodImage_00302.jpeg,GlobuloRosso,150,285,80,67,4090.5,268.811,0.711364,1.19403,172.389,165.042,183.391,183.841,174,204,27.1883,17,47,4.12358,4.02908,2.76445,0.754384,2.67356,3.20572,4.58996,8.56258,5.92783,-8.75558,GlobuloRosso,1
BloodImage_00302.jpeg,GlobuloRosso,508,315,80,80,5493.0,324.225,0.656637,1.0,171.857,161.965,180.03,180.789,165,214,29.0754,3,63,8.20465,7.53052,3.07991,0.780318,4.50749,3.87173,6.11224,11.1175,8.51597,-11.7169,GlobuloRosso,1
BloodImage_00302.jpeg,GlobuloRosso,363,353,80,64,3291.5,294.953,0.475442,1.25,174.575,168.768,186.927,187.264,168,210,26.8714,15,50,5.12653,4.13346,3.21393,0.686424,2.37135,2.48938,3.25872,6.14671,4.44439,6.73595,GlobuloRosso,1
BloodImage_00302.jpeg,GlobuloRosso,119,396,80,49,2133.0,290.024,0.318663,1.63265,178.003,163.957,182.712,183.975,147,205,27.8143,12,56,5.64872,7.16529,3.63775,0.423751,1.28002,1.9969,2.39907,4.85283,4.09943,4.67697,GlobuloRosso,1
BloodImage_00302.jpeg,GlobuloRosso,417,383,68,49,1807.5,217.154,0.481672,1.38776,165.8,163.106,181.142,181.168,173,194,28.0403,8,43,3.71264,5.35692,2.78821,0.642662,2.00418,2.42764,3.00838,5.87686,4.45818,-5.87696,GlobuloRosso,1
BloodImage_00305.jpeg,GlobuloBianco,187,249,118,121,11050.5,400.09,0.867512,0.975207,201.831,108.156,130.386,201.839,158,236,119.079,16,160,10.5269,33.3766,4.84174,0.795189,3.79653,4.789,7.25086,13.6432,9.21528,13.3139,GlobuloBianco,0
BloodImage_00305.jpeg,Piastrina,0,32,22,29,479.0,85.9411,0.814973,0.758621,189.216,138.678,150.944,189.216,168,210,67.5483,26,115,9.66303,24.5137,4.69288,0.77987,2.78528,4.21297,5.76644,-10.8026,-7.17779,-11.1139,Piastrina,2
BloodImage_00305.jpeg,GlobuloRosso,0,0,80,70,3419.5,289.841,0.51151,1.14286,154.392,145.044,160.802,167.459,153,210,37.9042,4,115,11.6227,17.2865,3.50802,0.624654,1.83725,2.3151,3.55724,-6.52381,-4.47842,6.93543,Piastrina,2
BloodImage_00305.jpeg,GlobuloRosso,586,9,54,80,3423.0,342.225,0.367276,0.675,164.647,155.767,174.685,175.12,147,191,29.7002,7,47,4.89124,5.91124,3.64887,0.608131,1.9156,3.44866,3.77901,-7.55301,-4.84019,-7.53412,GlobuloRosso,1
BloodImage_00305.jpeg,GlobuloRosso,374,80,80,80,5624.5,293.154,0.822434,1.0,165.062,154.073,174.181,174.915,161,207,32.11,0,55,7.53232,7.56077,3.18712,0.779408,2.87864,4.80133,7.04352,13.7995,8.55009,12.9707,GlobuloRosso,1
BloodImage_00305.jpeg,GlobuloRosso,277,90,62,60,1869.5,317.238,0.233435,1.03333,169.582,160.225,174.964,175.664,159,192,23.3203,6,39,5.61065,5.94214,3.40973,0.438449,2.01898,2.08405,2.73176,-5.38802,4.09077,-5.22297,GlobuloRosso,1
BloodImage_00305.jpeg,GlobuloRosso,551,120,72,69,4257.5,259.497,0.794508,1.04348,160.696,155.327,174.003,174.605,155,255,30.6117,16,83,7.99356,6.15861,3.79833,0.773319,3.00602,3.4688,6.95146,-12.3673,-9.02372,-12.2681,GlobuloRosso,1
BloodImage_00305.jpeg,GlobuloRosso,585,139,55,80,4266.0,266.0,0.757648,0.6875,160.032,156.751,175.675,175.713,160,198,30.2398,16,51,5.0587,5.52971,2.66338,0.747449,2.37482,0.0,0.0,0.0,0.0,0.0,GlobuloRosso,1
BloodImage_00305.jpeg,GlobuloRosso,336,194,73,79,3890.5,338.693,0.426189,0.924051,168.676,157.433,176.121,177.34,166,199,29.2575,0,57,4.43527,6.65371,3.20206,0.684925,2.73437,2.80162,3.54934,-6.7895,-4.93558,7.01933,GlobuloRosso,1
BloodImage_00305.jpeg,GlobuloRosso,91,248,80,80,4337.5,505.522,0.213289,1.0,164.574,156.056,173.554,174.4,158,197,28.6124,9,57,6.42551,7.11703,3.42747,0.642084,3.86875,4.2974,3.9971,-8.1552,-6.32087,8.80054,GlobuloRosso,1
BloodImage_00307.jpeg,GlobuloBianco,307,85,188,150,17691.0,656.323,0.516092,1.25333,202.993,117.997,147.291,202.993,152,243,105.405,7,178,10.0701,49.6385,4.30208,0.771249,2.69841,4.35716,5.81861,-11.4937,7.70755,-10.9215,GlobuloBianco,0
BloodImage_00307.jpeg,Piastrina,481,415,25,21,356.0,73.9411,0.818253,1.19048,198.532,157.129,166.859,198.532,186,211,53.3445,26,92,5.99332,18.0994,4.06013,0.769414,2.7014,3.38318,5.1396,9.40307,6.57016,-10.4121,Piastrina,2
BloodImage_00307.jpeg,GlobuloRosso,72,151,78,75,4659.5,323.439,0.559713,1.04,154.307,151.18,169.753,169.796,158,194,30.8653,4,50,4.97549,6.67684,2.77965,0.760437,2.68637,5.08665,4.98979,10.719,-6.33789,10.0372,GlobuloRosso,1
BloodImage_00307.jpeg,GlobuloRosso,236,191,80,80,3792.0,446.25,0.239289,1.0,164.833,160.098,179.308,179.576,167,211,30.1079,14,57,5.23045,5.31177,2.93993,0.572706,2.24173,3.27532,4.14112,8.5222,-6.48033,-7.85936,GlobuloRosso,1
BloodImage_00307.jpeg,GlobuloRosso,404,239,80,67,3933.5,271.095,0.672581,1.19403,161.823,157.766,177.296,177.376,168,191,30.6229,15,46,3.37033,4.46549,2.68418,0.729235,2.26364,3.39844,4.719,-8.8102,-5.86759,-9.20635,GlobuloRosso,1
BloodImage_00307.jpeg,GlobuloRosso,381,369,54,66,1691.0,233.681,0.38914,0.818182,163.926,162.395,183.418,183.419,174,193,33.1849,17,48,3.3147,5.13051,2.87464,0.525502,1.53297,2.1027,2.59599,5.46841,-4.02783,-4.96579,GlobuloRosso,1
BloodImage_00307.jpeg,GlobuloRosso,456,417,50,48,1642.5,207.296,0.480321,1.04167,176.265,165.367,181.745,188.367,174,211,31.8808,13,92,6.76097,14.7106,3.51414,0.689895,2.82478,2.91459,3.56885,7.14195,4.98489,-6.8638,Piastrina,2
BloodImage_00308.jpeg,GlobuloBianco,179,332,145,148,12331.5,608.399,0.418648,0.97973,216.395,117.581,155.402,216.395,178,246,115.982,15,159,8.56217,20.9788,4.4561,0.69667,2.71487,2.59802,4.16356,-7.62447,-5.52733,-7.79969,GlobuloBianco,0
BloodImage_00308.jpeg,GlobuloRosso,130,0,63,67,2827.0,254.853,0.546962,0.940299,163.69,157.376,170.547,170.988,152,188,22.9314,3,63,7.69243,8.21732,3.42131,0.701266,2.14954,3.15332,3.9569,-7.88249,-5.33376,-7.55552,GlobuloRosso,1
BloodImage_00308.jpeg,GlobuloRosso,92,95,80,80,5859.0,298.426,0.826721,1.0,151.695,141.81,165.851,166.925,148,236,39.8466,12,69,6.86422,6.80141,3.72407,0.779967,3.40989,3.80254,6.12163,11.257,-7.88835,11.2136,GlobuloRosso,1
BloodImage_00308.jpeg,GlobuloRosso,488,184,80,80,5830.0,358.225,0.570907,1.0,160.055,151.036,172.127,172.211,159,190,32.3288,9,47,4.81275,6.12463,2.59347,0.775732,4.01865,3.88471,5.59284,-10.4907,-8.66405,10.4739,GlobuloRosso,1
BloodImage_00308.jpeg,GlobuloRosso,11,209,80,80,5756.5,331.012,0.660207,1.0,157.245,154.528,173.019,173.094,162,190,30.4769,6,52,4.78884,5.5217,2.45829,0.767635,3.59587,4.08924,5.4095,-10.9669,7.2764,-10.1642,GlobuloRosso,1
BloodImage_00308.jpeg,GlobuloRosso,417,311,79,78,3532.5,332.978,0.40037,1.01282,166.518,158.462,177.835,178.669,157,200,30.6546,9,51,5.54063,6.35431,3.99544,0.646028,2.71382,2.30454,4.28115,-7.58051,5.84848,8.33856,GlobuloRosso,1
BloodImage_00308.jpeg,GlobuloRosso,516,319,77,74,5034.5,277.154,0.823612,1.04054,163.463,154.114,175.653,177.028,165,200,35.1812,14,69,5.72473,7.99516,3.06954,0.784914,4.13167,4.01309,5.5721,-10.3647,-7.74443,14.4766,GlobuloRosso,1
BloodImage_00309.jpeg,GlobuloBianco,130,0,256,198,35816.0,832.24,0.649816,1.29293,203.757,123.489,148.236,203.767,160,237,98.8322,0,175,12.7677,42.9113,3.92324,0.776852,2.7714,3.95356,5.73399,-10.916,-7.33102,10.6291,GlobuloBianco,0
