ImageName,CellType,BoxX,BoxY,BoxW,BoxH,Area,Perimeter,Circularity,AspectRatio,MeanBlue,MeanGreen,MeanRed,MeanValue,MinValue,MaxValue,MeanSaturation,MinSat,MaxSat,TextureValue,TextureSat,TextureLaplacian,Hu1,Hu2,Hu3,Hu4,Hu5,Hu6,Hu7
BloodImage_00273.jpeg,Foreground,541,60,36,33,719.5,143.439,0.439449,1.09091,159.604,162.063,165.329,166.351,148,186,13.1167,0,28,8.81067,5.97778,3.24434,0.751583,2.49975,3.17594,4.58943,-8.71968,-5.94149,-8.55581
BloodImage_00273.jpeg,Foreground,23,58,23,26,395,77.598,0.82434,0.884615,190.97,138.844,155.331,190.97,165,215,68.4592,19,119,10.9756,23.7943,4.5345,0.783585,3.76724,3.40007,5.6385,10.208,7.96619,-10.5004
BloodImage_00273.jpeg,Foreground,0,25,24,23,315.5,78.8701,0.63736,1.04348,156.994,149.585,166.651,166.651,160,174,26.4744,15,37,2.85443,4.66118,2.62498,0.741233,3.40138,2.60913,4.91205,-8.68096,-6.72153,-9.38513
BloodImage_00273.jpeg,Foreground,590,0,28,26,568,102.284,0.682245,1.07692,155.83,147.263,172.693,172.706,149,186,39.7386,29,50,5.19456,4.12801,4.76993,0.766711,3.66752,3.88019,5.40511,-10.1757,7.40459,10.2235
BloodImage_00273.jpeg,Foreground,520,0,64,38,1131,204.024,0.341435,1.68421,157.111,155.947,176.233,176.233,166,187,33.4894,19,52,4.24809,6.41955,2.50878,0.574073,1.52001,2.54727,2.7358,5.40518,3.58393,5.83705
BloodImage_00273.jpeg,Foreground,240,0,130,93,6276.5,707.512,0.157565,1.39785,202.006,84.7732,125.22,202.006,159,235,147.488,65,180,12.2387,17.714,5.12305,0.511428,1.76096,2.72346,4.53306,8.17377,-5.5765,8.78823
BloodImage_00273.jpeg,Foreground,203,0,25,63,942.5,158.125,0.473686,0.396825,177.612,134.765,164.198,177.639,165,200,61.1206,27,94,7.03319,13.6772,3.58019,0.498151,1.13819,3.64695,4.32553,8.4213,5.18884,8.51284
BloodImage_00273.jpeg,Foreground,105,0,118,164,5654.5,890.992,0.0895069,0.719512,156.78,149.622,171.047,171.1,154,190,33.2049,12,54,7.28549,9.40016,2.85982,0.282444,1.01437,2.47336,2.23782,4.62854,2.81977,5.00629
BloodImage_00273.jpeg,Foreground,59,0,39,55,609.5,158.61,0.304454,0.709091,158.466,153.304,168.984,169.128,162,179,26.0487,15,40,3.19472,4.16535,3.02209,0.312398,0.750033,1.29866,1.4798,2.87304,1.88494,-3.73825
BloodImage_00273.jpeg,Foreground,30,0,32,23,444.5,99.8406,0.56036,1.3913,145.611,142.266,164.145,164.145,157,171,36.4254,23,49,2.63867,4.92345,3.04511,0.726319,2.11936,3.1697,4.11162,7.75258,5.17699,-9.18751
BloodImage_00273.jpeg,Background,475,464,9,9,51.5,26.7279,0.905913,1,183.734,191.344,191.062,191.812,182,199,10.7656,8,18,4.73971,3.36685,8.45155,0.792325,3.88306,4.04697,6.48782,11.9592,-9.12713,11.8628
BloodImage_00273.jpeg,Background,585,442,9,8,46.5,25.8995,0.871125,1.125,185.695,190,189.475,190,184,201,5.98305,3,14,4.06723,3.21275,6.70296,0.790268,3.7205,4.98204,6.70829,-12.8358,-8.6741,12.6225
BloodImage_00273.jpeg,Background,0,423,10,19,86,46.9706,0.489843,0.526316,162.815,163.009,176.583,176.583,170,185,23.1204,13,36,3.35858,5.70367,3.13888,0.614961,1.67537,2.19259,3.05869,5.71787,3.99829,-6.10653
BloodImage_00273.jpeg,Background,65,405,11,10,51.5,30.3848,0.700979,1.1,191.508,165.785,169.615,191.508,182,202,34.5538,21,43,4.86154,6.25861,3.32585,0.666523,1.70195,3.47904,4.20371,8.05921,5.09485,-8.64552
BloodImage_00273.jpeg,Background,259,390,9,7,12.5,32.0416,0.153,1.28571,184.962,168.231,191.692,191.692,190,195,31.1923,28,34,1.23317,1.5196,2.15144,0.477724,1.21075,3.29762,2.81034,5.91404,3.41578,6.20883
BloodImage_00273.jpeg,Background,312,355,8,9,49,26.4853,0.877802,0.888889,191.306,195.71,195.065,195.71,188,203,5.82258,0,10,3.87043,2.59978,3.19957,0.785821,3.01076,5.29798,6.70949,12.8023,8.33829,12.9497
BloodImage_00273.jpeg,Background,355,346,29,19,128,74.4264,0.290379,1.52632,196.156,196.55,195.706,197.15,189,203,2.4,0,7,2.6884,2.05305,3.56537,0.189467,0.414487,2.78258,3.41065,6.71868,4.34941,-6.61027
BloodImage_00273.jpeg,Background,635,197,5,13,36,30.4853,0.486779,0.384615,162.98,152.137,177.667,177.667,169,185,36.6863,25,44,3.54061,5.21119,3.07687,0.526557,1.22514,2.8096,3.72091,7.94949,-5.05706,6.98875
BloodImage_00273.jpeg,Background,235,104,15,7,28.5,40.0416,0.223373,2.14286,185.63,156.565,168.957,185.63,177,198,39.7391,24,52,5.06634,7.01686,5.00132,0.278542,0.640967,1.30195,1.42274,2.78553,1.75458,4.12722
BloodImage_00273.jpeg,Background,222,96,8,6,20,19.3137,0.673765,1.33333,178.966,153.69,168.379,178.966,172,187,35.931,25,42,4.18934,3.91224,4.08763,0.705603,1.92565,3.72221,4.9778,-9.33002,-5.96125,-10.3243
BloodImage_00273.jpeg,Background,219,83,5,7,13.5,18.7279,0.483687,0.714286,181.318,149.682,166.682,181.318,179,184,44.5,38,48,1.45809,2.80827,3.18571,0.65698,1.79797,3.71514,4.16612,8.17358,5.20251,8.3952
BloodImage_00273.jpeg,Background,494,51,11,14,97.5,39.5563,0.783037,0.785714,194.44,176.595,186.336,194.44,187,201,23.3707,13,31,3.10808,4.12839,4.1029,0.757701,2.44944,3.41096,4.91849,-9.09126,-6.1632,9.80273
BloodImage_00273.jpeg,Background,629,43,11,19,87,53.799,0.377729,0.578947,170.259,153.223,175.634,176.804,171,190,33.9375,24,48,3.35367,6.10076,2.90007,0.570046,1.38203,2.61279,3.23441,6.17971,3.9886,-6.66891
BloodImage_00273.jpeg,Background,580,42,18,11,35.5,52.0416,0.164716,1.63636,162.085,162.475,178.983,178.983,175,181,27.1017,22,38,1.82721,3.9,2.18098,0.269687,0.634979,2.04967,2.84587,7.34023,-3.40794,5.29365
BloodImage_00273.jpeg,Background,595,39,15,5,22.5,31.8995,0.277859,3,166.158,158.711,175.237,175.237,173,178,24.1842,20,26,1.11058,1.76001,1.73125,0.418322,0.983852,3.55577,3.53435,7.09119,4.03912,7.71798
BloodImage_00273.jpeg,Background,630,15,10,13,53,48.9706,0.277725,0.769231,169.132,156.026,176.382,176.408,173,179,29.4474,28,31,1.45256,0.833426,1.9507,0.654274,2.95781,2.24187,3.61071,-6.81234,5.17093,6.60875
BloodImage_00273.jpeg,Background,0,5,6,6,10.5,19.0711,0.362785,1,147.05,141.95,161.15,161.15,159,164,30.7,27,36,1.4239,1.97737,2.34521,0.681301,1.95538,2.65612,4.0778,7.68842,5.3827,-7.53031
BloodImage_00273.jpeg,Background,7,0,14,5,33,36.1421,0.317465,2.8,142.42,140.68,161.36,161.36,158,164,35.82,31,42,1.27687,3.32078,2.50288,0.551272,1.32747,3.36768,4.24704,8.06057,4.9108,8.83101
BloodImage_00275.jpeg,Foreground,306,457,27,23,227.5,83.3553,0.411457,1.17391,168.46,163.653,184.392,184.392,181,190,29.3019,25,39,1.98027,3.19425,2.27971,0.496585,1.14069,3.14807,3.65718,7.09044,4.37184,-7.50016
BloodImage_00275.jpeg,Foreground,264,440,34,40,624.5,120.468,0.540753,0.85,175.793,176.24,194.786,194.786,188,205,27.5118,14,43,2.95926,4.75757,3.04168,0.60724,1.48208,3.20935,4.26566,-8.6372,-5.22315,8.01521
BloodImage_00275.jpeg,Foreground,0,378,83,102,3347,667.897,0.094286,0.813725,162.617,153,173.673,174.07,146,192,31.7491,12,86,6.83518,8.72024,4.01246,0.469773,1.71569,2.74627,3.39213,-6.93663,6.4734,6.48713
BloodImage_00275.jpeg,Foreground,99,370,147,110,8353.5,589.37,0.302206,1.33636,179.512,172.643,190.333,190.592,152,212,25.1164,0,47,7.12847,10.5501,3.23707,0.661407,1.88605,2.58703,3.09376,5.93673,4.06694,6.89866
BloodImage_00275.jpeg,Foreground,499,330,141,146,5761.5,928.021,0.0840678,0.965753,173.609,166.165,183.679,183.826,155,196,26.0608,8,69,4.88287,7.42163,3.34035,0.337165,2.15488,1.863,3.00332,-5.89508,4.66279,-5.46448
BloodImage_00275.jpeg,Foreground,278,330,153,146,6579.5,942.188,0.0931382,1.04795,170.583,162.411,186.302,186.326,167,200,33.7034,12,54,4.21106,6.03344,2.97034,0.43821,1.31157,3.17851,3.18829,6.38527,3.85168,6.98038
BloodImage_00275.jpeg,Foreground,416,320,96,156,4620,801.637,0.0903435,0.615385,174.991,171.114,188.523,188.652,173,201,26.2178,12,47,4.49074,5.31702,3.20678,0.246088,0.738213,1.23223,1.56623,2.96599,1.93535,4.26941
BloodImage_00275.jpeg,Foreground,204,319,87,112,3145,599.754,0.109871,0.776786,174.002,168.251,189.875,189.879,180,202,30.1769,16,43,4.21865,4.66741,2.78044,0.356912,1.20359,1.75247,2.88216,-5.27335,-3.48468,5.46953
BloodImage_00275.jpeg,Foreground,11,308,64,52,1480,246.309,0.306558,1.23077,152.575,148.336,169.334,169.409,153,183,33.8149,9,53,4.04804,5.41662,3.18624,0.636458,1.90302,3.16088,3.36308,-7.02518,6.0988,-6.66251
BloodImage_00275.jpeg,Foreground,603,304,37,78,1522,222.652,0.385809,0.474359,168.347,161.469,180.625,180.786,171,199,28.9561,16,49,4.08254,4.47586,2.98592,0.491086,1.38313,1.85035,2.59834,5.60287,-4.10367,4.82874
BloodImage_00275.jpeg,Foreground,227,293,22,17,235.5,63.3553,0.737283,1.29412,181.19,170.764,186.532,186.65,182,196,21.8707,12,30,2.76164,3.49992,2.70495,0.747512,2.2548,3.75276,4.89732,9.22466,6.09033,10.2118
BloodImage_00275.jpeg,Foreground,0,291,16,25,207,73.9411,0.475782,0.64,154.146,145.787,169.925,169.988,164,178,36.5875,31,42,2.38132,2.36305,2.82596,0.666832,1.75336,3.22827,3.80114,7.32581,4.77863,7.98998
BloodImage_00275.jpeg,Foreground,118,260,102,92,6712,327.848,0.784725,1.1087,170.237,160.834,179.4,180.886,165,213,30.1114,3,75,8.68809,9.75379,3.3262,0.78249,2.98973,3.78336,5.52712,10.2594,7.1603,10.4448
BloodImage_00275.jpeg,Foreground,19,258,82,54,1690,268.049,0.295576,1.51852,160.554,150.008,173.401,173.449,164,187,35.1927,17,56,4.08988,6.9933,2.8053,0.526485,1.30073,2.42985,3.15171,7.36477,-4.3097,5.9428
BloodImage_00275.jpeg,Foreground,534,224,84,71,2674.5,417.487,0.192826,1.1831,174.828,162.202,179.554,181.141,163,201,27.9877,3,69,5.5766,9.71021,3.74579,0.493281,1.45025,3.0721,3.30405,-6.52642,-4.12832,6.90981
BloodImage_00275.jpeg,Foreground,287,206,119,111,9794.5,386.919,0.822153,1.07207,207.319,125.76,140.129,207.322,164,236,100.564,13,147,11.9687,26.9183,4.15593,0.794763,3.83929,5.05627,7.83851,-14.2886,-9.83755,-15.2388
BloodImage_00275.jpeg,Foreground,90,173,28,29,506.5,88.8112,0.806964,0.965517,187.044,154.519,156.319,187.044,168,205,44.8858,3,75,8.03686,16.8303,3.85935,0.772885,2.58228,6.02625,7.1815,14.3216,8.47353,13.8046
BloodImage_00275.jpeg,Foreground,0,151,127,125,4743,677.151,0.129984,1.016,157.2,145.817,169.332,169.547,156,190,36.6249,14,55,5.42515,6.12623,2.84614,0.319398,0.892646,1.84632,2.62553,4.92002,3.07981,-5.17469
BloodImage_00275.jpeg,Foreground,188,146,103,120,5264.5,664.968,0.149612,0.858333,164.519,154.673,176.805,177.022,155,196,33.0424,13,55,3.73873,5.99773,3.13981,0.433124,2.00542,2.23834,3.95007,-7.17339,4.95764,7.21852
BloodImage_00275.jpeg,Foreground,527,124,72,81,2570.5,381.203,0.222287,0.888889,159.334,151.706,175.323,175.327,166,187,35.2949,20,50,3.10328,4.39028,2.83853,0.521396,2.2587,2.1221,2.94727,-5.48566,-4.08345,-6.36807
BloodImage_00275.jpeg,Foreground,596,107,44,90,2419,277.279,0.395377,0.488889,155.603,145.345,171.185,171.363,158,185,39.4642,19,53,4.4505,5.7232,2.4903,0.554958,1.43001,2.24123,3.09751,-6.25021,-4.00228,-5.79169
BloodImage_00275.jpeg,Foreground,308,95,140,85,7791,535.588,0.341304,1.64706,164.883,154.417,175.835,176.092,162,197,32.186,9,52,4.67819,6.04807,2.97205,0.678643,1.91731,3.46663,3.63466,7.19122,4.66875,7.97033
BloodImage_00275.jpeg,Foreground,434,66,102,221,9731.5,896.448,0.152174,0.461538,168.274,157.081,178.232,178.718,161,201,32.049,8,62,6.67319,7.27929,3.01779,0.294633,0.759718,3.10918,3.13806,6.26176,3.54345,-7.98742
BloodImage_00275.jpeg,Foreground,108,49,203,100,11742,645.411,0.354225,2.03,170.439,163.987,179.711,180.013,161,221,24.9278,0,52,8.20594,10.6789,3.15167,0.482253,1.17229,3.008,3.79292,7.3381,4.53987,7.34986
BloodImage_00275.jpeg,Foreground,0,31,80,111,3503.5,599.855,0.122354,0.720721,155.038,139.825,163.999,164.452,144,183,38.4315,15,80,4.836,8.5847,3.4546,0.384193,1.65166,1.75793,2.78057,-5.31022,-3.63045,5.12772
BloodImage_00275.jpeg,Foreground,611,0,29,25,445,120.083,0.387797,1.16,141.83,141.591,166.729,166.729,160,179,41.8557,32,56,3.86197,4.18309,2.69265,0.652916,1.93529,3.31758,3.70248,-7.7721,-4.73646,7.22967
BloodImage_00275.jpeg,Foreground,536,0,99,110,4135,574.985,0.157171,0.9,155.539,146.217,168.562,168.883,132,189,36.1566,10,64,9.09661,8.35828,3.36934,0.449419,2.81594,2.67064,2.91302,6.28452,-4.99644,-5.72044
BloodImage_00275.jpeg,Foreground,330,0,210,72,4382.5,784.767,0.0894233,2.91667,162.048,155.411,175.261,175.317,159,190,30.7174,6,60,5.51264,9.34904,2.84141,0.0253367,0.198615,0.927096,1.66409,3.26812,2.32899,3.01973
BloodImage_00275.jpeg,Foreground,237,0,92,31,1992,261.966,0.364763,2.96774,141.118,140.489,164.725,164.783,136,178,42.3778,24,71,5.27928,6.22964,3.51773,0.52042,1.23237,2.56742,3.5282,-6.70623,-4.22051,6.74891
BloodImage_00275.jpeg,Foreground,55,0,72,73,2279,370.333,0.208819,0.986301,152.147,147.835,168.584,168.618,155,183,33.4387,9,53,4.31769,6.20767,2.85331,0.516382,2.05081,1.8787,2.71548,5.13735,4.06059,5.1923
BloodImage_00275.jpeg,Background,117,477,24,3,34,50.4853,0.167633,8,178.034,165.695,183.508,183.949,180,191,25.5254,20,33,2.48674,2.58651,4.11023,-0.0632325,-0.113732,0.562237,0.578401,1.14872,0.522117,4.65287
BloodImage_00275.jpeg,Background,476,465,8,8,34.5,22.7279,0.839285,1,184.311,190.022,189.556,190.622,178,198,8.88889,0,18,5.82443,5.01208,9.72958,0.786312,3.62805,4.30406,6.23116,11.4989,8.63778,-13.1843
BloodImage_00275.jpeg,Background,52,450,7,13,33.5,30.3848,0.455977,0.538462,172.638,162.34,176.936,176.936,174,180,21.0851,19,24,1.52154,2.15199,3.168,0.542367,1.27967,2.57483,2.85586,5.57171,3.50092,6.88598
BloodImage_00275.jpeg,Background,83,442,8,8,29.5,23.5563,0.668061,1,176.775,168.4,178.525,179.15,171,189,15.25,7,22,5.34111,2.83505,8.52346,0.769297,2.67642,4.06986,5.84916,10.8187,7.18767,11.4804
BloodImage_00275.jpeg,Background,312,440,9,10,49.5,31.5563,0.624657,0.9,161.859,163.156,184.172,184.172,179,189,32.3281,30,39,2.71313,2.27111,3.11777,0.776301,3.33921,3.71449,6.35484,11.7519,-8.02777,-11.4348
BloodImage_00275.jpeg,Background,0,355,15,16,139.5,51.2132,0.668375,0.9375,158.055,156.202,175.006,175.006,171,181,28.2209,19,36,2.03496,3.45883,2.49176,0.750015,2.38965,3.31065,4.60248,8.89585,6.58132,-8.61078
BloodImage_00275.jpeg,Background,421,323,9,9,54,27.3137,0.909583,1,181.478,181.896,183.358,183.925,171,194,5.16418,3,10,5.33732,1.90519,10.2028,0.793731,4.04195,4.17796,8.51624,15.0328,-10.6668,-14.9964
BloodImage_00275.jpeg,Background,17,312,7,6,17,17.3137,0.712654,1.16667,146.8,141.12,163.68,163.68,160,166,35.28,34,38,1.84868,1.21721,2.56624,0.725714,2.09653,3.86278,5.11059,9.62678,6.24253,10.0453
BloodImage_00275.jpeg,Background,263,308,18,5,33.5,49.5563,0.171418,3.6,186.298,178.281,190.93,190.947,187,194,16.8772,15,20,1.64819,1.55676,4.4278,0.370143,0.854948,2.06652,2.02449,4.07311,2.46715,-4.99303
BloodImage_00275.jpeg,Background,99,286,6,6,10,18.4853,0.367754,1,178.632,167.632,182.789,182.842,178,186,21.2632,17,25,2.10921,2.57196,4.36303,0.689543,2.3726,3.47611,3.84777,-7.53301,5.24705,-8.00595
BloodImage_00275.jpeg,Background,0,247,7,19,76,42.1421,0.537762,0.368421,190.562,134.5,149.927,190.562,166,209,74.1979,27,111,12.6176,22.3833,6.37691,0.572021,1.38805,2.45963,3.25131,6.32078,4.56663,-6.20824
BloodImage_00275.jpeg,Background,450,107,13,13,89,40.6274,0.677581,1,165.495,157.533,177.364,177.364,173,182,28.7196,20,35,2.50753,4.38731,2.63604,0.752272,2.29942,4.2017,5.45897,10.9732,-7.58512,10.2988
BloodImage_00275.jpeg,Background,478,9,14,21,147,57.1127,0.56632,0.666667,162.738,159.227,177.285,177.285,173,182,27.0523,20,35,1.88791,2.95954,3.57208,0.617451,1.53116,2.9256,3.73078,7.37185,5.34124,-7.11764
BloodImage_00275.jpeg,Background,427,0,6,8,16.5,34.7279,0.171924,0.75,176.545,155.455,179.727,179.788,176,183,34.5758,32,38,1.87095,1.79275,2.23586,0.553722,2.17367,2.40849,3.63698,6.66079,-4.72407,-7.81305
BloodImage_00276.jpeg,Foreground,523,448,49,32,470,137.539,0.312216,1.53125,186.856,179.919,191.323,191.711,184,199,15.8733,8,24,2.55922,3.25493,2.78255,0.38968,0.901206,1.92379,2.14031,4.1796,2.66525,-4.91468
BloodImage_00276.jpeg,Foreground,578,443,60,37,1231,173.681,0.512817,1.62162,173.832,158.543,181.09,182.012,170,200,33.0421,12,48,4.40814,5.19694,3.80817,0.641106,1.62034,3.4662,4.06965,7.85303,4.88636,8.41914
BloodImage_00276.jpeg,Foreground,408,441,31,39,429,134.569,0.297701,0.794872,179.09,164.613,185.517,189.387,173,203,33.4765,11,98,4.33372,15.5953,4.65097,0.427483,1.33066,1.57812,2.39909,-4.55071,-3.07984,-4.52639
BloodImage_00276.jpeg,Foreground,258,427,164,53,3012,449.103,0.187661,3.09434,169.627,163.773,187.222,187.222,180,206,32.9541,13,49,4.33345,5.79164,2.75948,0.324074,0.765481,1.44496,1.80261,3.4471,2.30231,3.94704
BloodImage_00276.jpeg,Foreground,134,411,80,69,1434.5,305.806,0.192761,1.15942,180.583,173.089,191.712,191.835,178,209,26.0415,8,45,7.60055,8.42271,3.25426,0.241442,0.687891,1.08795,1.16121,2.28674,1.55821,-3.46612
BloodImage_00276.jpeg,Foreground,106,379,32,33,471.5,109.296,0.495997,0.969697,172.708,158.807,181.159,181.174,177,194,31.4894,19,40,2.70408,3.4878,2.36998,0.646124,1.60897,3.58846,4.18158,8.0938,5.14868,8.53117
BloodImage_00276.jpeg,Foreground,21,368,127,112,3774.5,532.056,0.167554,1.13393,158.339,153.587,173.4,173.546,154,201,31.9617,8,47,5.66372,6.35126,3.52848,0.384508,1.02216,1.87635,2.28462,4.41244,2.80444,4.71916
BloodImage_00276.jpeg,Foreground,495,350,11,35,163,87.397,0.268167,0.314286,168.678,171.673,187.663,187.663,183,192,26.407,16,33,1.84642,3.6285,3.07898,0.401444,0.912336,1.94353,2.16845,4.22682,2.666,-5.20586
BloodImage_00276.jpeg,Foreground,77,335,44,30,509,134.368,0.354274,1.46667,173.705,170.926,179.744,181.777,163,199,20.8551,3,44,6.50685,8.93341,4.09693,0.474476,1.16313,2.41077,2.82717,5.44905,3.41159,-6.38436
BloodImage_00276.jpeg,Foreground,508,326,102,91,5887.5,369.889,0.540751,1.12088,168.319,159.985,182.078,182.387,151,198,32.2153,8,70,4.04652,6.18367,3.07034,0.760065,2.53814,3.33245,5.31193,-9.95097,-6.81503,9.69156
BloodImage_00276.jpeg,Foreground,358,321,19,21,285.5,65.6985,0.8312,0.904762,198.248,171.327,175.565,198.651,177,221,36.1841,4,76,10.2946,19.5144,4.54508,0.784676,2.97633,3.88546,5.8775,10.7667,7.40959,-11.4881
BloodImage_00276.jpeg,Foreground,152,320,109,105,7892.5,402.032,0.613627,1.0381,167.933,162.417,186.55,186.638,171,212,34.6955,12,73,5.78715,6.01274,2.97749,0.754416,2.43829,3.48468,4.98817,-9.34253,-6.24926,-9.41344
BloodImage_00276.jpeg,Foreground,0,290,31,80,1496.5,210.267,0.425348,0.3875,160.414,150.954,174.027,174.03,167,182,34.0868,16,47,2.63056,6.10897,2.50362,0.53922,1.337,2.28347,3.28241,-6.10297,-3.9652,-6.46453
BloodImage_00276.jpeg,Foreground,383,256,134,153,11352.5,473.286,0.636874,0.875817,166.169,160.661,183.174,183.365,157,225,34.413,7,57,8.57222,7.77945,3.31213,0.656047,1.6688,4.30986,5.19404,10.1764,6.34673,-10.0383
BloodImage_00276.jpeg,Foreground,587,252,53,109,2625.5,398.291,0.207979,0.486239,164.147,158.062,178.979,178.999,166,190,31.5398,9,62,3.79735,6.29473,3.00034,0.369617,1.10453,1.65306,2.42219,-5.29161,-3.14237,-4.46459
BloodImage_00276.jpeg,Foreground,11,209,247,100,12015.5,1193.04,0.106082,2.47,162.402,154.297,175.824,176.162,152,198,33.234,10,61,6.30885,8.80425,3.11882,0.355625,0.947479,2.38767,2.47845,4.91276,2.99301,6.03264
BloodImage_00276.jpeg,Foreground,532,182,92,82,3854,435.446,0.255419,1.12195,169.862,157.547,176.81,177.736,163,201,29.4493,12,52,4.60399,7.19408,3.28289,0.549004,2.22391,3.50679,3.17805,-7.5718,-5.18546,-6.52219
BloodImage_00276.jpeg,Foreground,0,174,65,25,996.5,202.752,0.304618,2.6,167.475,146.394,163.519,177.145,161,228,43.4544,7,118,14.4408,24.2234,3.82693,0.416647,0.961327,2.73036,2.8885,5.69803,3.3746,-7.36777
BloodImage_00276.jpeg,Foreground,253,171,108,41,1156,274.735,0.19246,2.63415,190.677,152.811,177.317,190.711,168,204,50.4002,14,69,7.6374,11.7611,3.97021,0.185642,0.435997,1.39194,2.32359,-4.20619,-2.55955,4.66444
BloodImage_00276.jpeg,Foreground,446,157,83,82,4976,278.936,0.803676,1.0122,168.214,155.116,175.454,177.237,160,216,33.1299,9,74,7.91641,10.2224,3.19462,0.791777,3.39724,4.61254,6.46873,-12.2169,-8.43899,-12.1148
BloodImage_00276.jpeg,Foreground,258,126,48,46,1541,153.196,0.825121,1.04348,201.107,89.1686,122.46,201.107,154,229,141.108,45,166,12.4843,19.4401,5.35191,0.77923,2.7871,3.92395,5.62263,-11.2055,-7.39833,10.4012
BloodImage_00276.jpeg,Foreground,155,102,79,107,6043,314.049,0.76996,0.738318,171.613,167.342,182.622,182.916,165,203,23.8671,7,51,6.08516,5.70978,3.33217,0.751782,2.26179,3.84995,4.9288,9.33039,6.06932,9.94907
BloodImage_00276.jpeg,Foreground,37,94,52,68,1348,245.078,0.282027,0.764706,160.426,142.989,161.393,163.61,154,178,32.2255,3,55,4.54548,7.77375,3.52802,0.551137,1.44325,2.291,3.23038,-6.15105,-4.14078,-6.13251
BloodImage_00276.jpeg,Foreground,308,77,94,105,4590.5,508.316,0.223256,0.895238,204.954,86.8255,124.6,204.954,162,238,146.253,44,189,12.0949,20.256,5.06667,0.592295,2.42006,2.48218,3.75404,6.91139,4.9679,7.26303
BloodImage_00276.jpeg,Foreground,371,62,38,65,685.5,165.924,0.312896,0.584615,189.503,140.104,166.934,189.503,173,207,66.1323,31,99,7.57685,14.6175,4.42175,0.28289,0.616045,2.23124,2.37112,4.67282,2.69628,-5.98433
BloodImage_00276.jpeg,Foreground,280,57,52,59,1949.5,193.723,0.652787,0.881356,204.533,82.4889,122.303,204.533,168,224,151.805,81,177,9.51036,14.6719,4.7505,0.763388,2.55927,4.02595,4.91445,9.5333,6.27626,-9.53703
BloodImage_00276.jpeg,Foreground,240,52,47,78,1009,210.451,0.286286,0.602564,186.53,139.585,168.015,186.53,165,199,63.928,24,93,6.31657,13.8875,3.78741,0.297503,0.66958,1.84272,2.59874,5.37335,-3.81612,-4.83712
BloodImage_00276.jpeg,Foreground,435,42,148,90,7900.5,654.34,0.231877,1.64444,161.546,150.004,171.956,173.426,127,212,36.0905,7,84,10.7869,9.94543,3.43542,0.586685,1.7568,3.45695,2.82723,5.96951,3.70735,7.50715
BloodImage_00276.jpeg,Foreground,311,42,58,25,562,146.225,0.330294,2.32,195.271,134.614,166.159,195.271,179,209,79.0128,44,105,5.97895,11.0365,4.24264,0.363517,0.800754,3.00198,3.80019,8.09571,-5.06197,7.20483
BloodImage_00276.jpeg,Foreground,69,26,92,84,4057,479.387,0.221841,1.09524,163.167,149.252,170.525,171.549,142,190,33.45,9,67,5.13052,7.87622,3.17039,0.562353,3.12952,3.40202,3.71738,8.15144,5.63616,-7.28099
BloodImage_00276.jpeg,Foreground,0,18,71,56,1890.5,280.007,0.303004,1.26786,159.484,143.655,165.987,166.607,157,179,35.1542,16,49,4.3692,5.37052,2.75731,0.621018,1.65838,3.00301,4.12597,-8.72691,5.65171,7.6923
BloodImage_00276.jpeg,Foreground,468,0,82,32,1326,225.48,0.327745,2.5625,164.284,160.369,178.058,178.058,171,185,27.5084,13,41,2.64604,4.45782,2.74946,0.35588,0.921306,1.64867,2.52755,-4.88794,-3.1397,4.68863
BloodImage_00276.jpeg,Foreground,357,0,84,28,1483.5,193.64,0.497175,3,146.218,144.127,167.211,167.211,160,181,39.1851,16,63,3.58466,7.92848,3.22335,0.557557,1.34426,2.39466,3.25718,6.54697,-5.1731,-6.11039
BloodImage_00276.jpeg,Foreground,241,0,82,39,1953.5,227.238,0.475404,2.10256,160.107,147.246,169.731,170.296,158,193,36.0097,16,70,4.24516,7.29638,3.52984,0.559039,1.4651,2.21911,3.1821,-6.04616,-4.03329,6.02101
BloodImage_00276.jpeg,Background,475,464,9,10,58.5,28.7279,0.890753,0.9,183.458,192.972,190.597,192.972,182,202,12.5417,9,18,4.53986,3.06385,7.23092,0.793688,4.00575,5.04804,6.69739,12.7045,8.80185,12.738
BloodImage_00276.jpeg,Background,0,462,9,18,89,45.3137,0.544679,0.5,176.82,161.414,179.919,181.18,173,193,27.8378,13,35,4.24094,4.45708,3.84084,0.604535,1.53369,2.34282,2.9317,5.56899,3.70073,-7.51904
BloodImage_00276.jpeg,Background,0,439,5,7,21,18.8284,0.744391,0.714286,179.677,182.903,180.806,183.226,179,187,5.96774,3,12,2.16586,3.13651,3.79166,0.74973,2.52052,3.39458,4.56506,8.7536,6.80935,-8.64954
BloodImage_00276.jpeg,Background,114,422,10,10,66.5,30.7279,0.885045,1,151.198,144.173,165.247,165.247,155,176,33.5309,29,38,5.22702,2.26125,7.34824,0.793545,4.47772,5.25535,7.26634,13.5324,-9.62897,-14.3397
BloodImage_00276.jpeg,Background,43,340,22,11,85.5,52.8701,0.384376,2,180.844,175.284,181.578,182.358,176,191,10.0183,6,19,2.89423,2.52685,3.0139,0.457675,1.0242,3.12533,3.2937,6.50341,3.81427,-8.0285
